review_id,review_text,price,packaging,product,aroma
80383,"ah jatuh cinta sama produk ini. bisa nahan si matahari di pantai dengan sempurna. enggak lengket kayak sunscreen kebanyakan. lindungi saja dengan sempurna. sangat mahal harganya. jadi kadang makenya mikir-mikir. hehehe. tapi demi menghindari si kulit belang, Anda wajib mencoba produk ini.",-1,0,1,0
80666,"sunblock favorit. biarpun harganya mahal tapi secara kualitas juga produk ini diharapkan banget. dulu sebelum bergabung fd ga tau kalau sunblock itu penting buat muka dan tubuh kita. setelah bergabung dan baca-baca review akhirnya memutuskan untuk membeli sunblock dari clarins ini. biarpun harganya mahal, tapi puas banget.",-1,0,1,0
81305,"udah botol kedua, suka banget sama sunscreen ini. saya pakai setiap hari, walaupun saya inu rumah tangga yang jarang keluar tapi rumah saya terang banget jadi kayaknya saya parno aja kalo ga pakai spf. teksturnya super ringan, cepat banget meresapnya dan ga membebankan komedo. wangi nya juga seger banget, seperti wangi jeruk. oia satu lagi, tabir surya ini oke banget buat primer sebelum makeup karena kulit mulus dan matte",0,0,1,1
81768,suka banget sama citra lotion'nya cocok banget dikulit dengan harga yang super murah dan gampang dibeli disupermarket manapun wangi'nya enak ga strong banget lotion'ny kasih efek whitening yg instan jadi kalau pake harus rata biar ga belang2,1,0,1,1
83200,"mahal buangeeeet day cream ini: ') kalau ga mahal aku pasti beli full size (packagingnya ini paling aku suka karena sulwhasoo yang warna hijau cuman ini aja: p) karena kemarin punya yang travel size ini enak banget dibawa kemana-mana pas lagi travelling juga pakai ini oke banget lho, kulit ku lumayan kering kombinasi, pakai ini ga bikin kulit jadi oily krim warnanya agak cream gt sih, ga bikin breakout di aku juga, plus bau nya enak, agak ringan yang seri-seri sulwhasoo yang essential, suka tapi kayanya mesti beli yang travel size aja sih belum siap mau beli yang full size soalnya masih ada sunscreen yang lebih oke dan harga terjangkau hahaha",-1,1,0,1
83651,"sangat menyukainya! awalnha aku bukan orang yg suka pakai sunblock karena aku gak suka sama efek lengketnya. Namun sejak ketemu sama biore ini, aku jadi sukaa banget krn sublock ini sama sekali gak lengket di kulit. wanginya seger kayak ada citrusnya gitu dan adem di wajah. Selain itu juga sangat cepat meresap ke kulit wajah karena sifatnya yang water base",0,0,1,1
85703,"untuk sebuah produk pelindung dari sinar uv (spf 50), whitening derm definition ini sangat mudah menyerap dan tidak lengket (tidak seperti sunblock pada umumnya). saya gunakan produk ini waktu ke bali dan bermain-main di pantai, siang hari. kulit saya tidak meraaaaahh dan tidak terbakaar .. subhanallah, sudah bertahun-tahun saya pakai sunblock tebel-tebel di muka tapi masih aja merah kebakarr. sedangkan produk ini berhasil melindungi kulit saya dari sengatan matahari. puas bangett rasanya, abis itu saya pake tiap hari (tapi tipis-tipis aja, soalnya mahal): '(",-1,0,1,0
86762,"pasti perawatan matahari yang sangat baik dengan spf tinggi tetapi tidak berminyak! jenis mukaku kombinasi ke oily, biasanya oily di t-zone aja, tp dengan pake sunscreen ini ga ngebuat jadi makin oily (apalagi dengan spf 50). trus juga gabuat putih muka kalo pake sunscreenya, lebih kaya moisturizer aja. minusnya cuma sangat mahal, tapi kalo ada yang mau coba-coba beli aja travel size-nya, banyak kok yang jual di olshop dengan harga 85rban dan itu bisa awet 1 bulan kok (pakainya cukup sebesar biji kacang aja hehehe) toh, i do merekomendasikan produk ini !!",-1,0,1,0
89761,"suka banget sama sun screen ini, teksturnya lembut nyaman dikulit. cepat meresap juga dan gak licin kalau kena air atau keringat. gak bikin kulit jadi belang kalau lagi dipanasan. spf nya juga besar jadi gak perlu dikit-dikit apply. harganya lumayan mahal dan agak susah ditemuin.",-1,0,1,0
91541,"ini primer ber spf, dan spektrum luas! bagus bgt buat saya yg harus buru-buru tiap pagi dan mukanya berminyak, ini sunscreen yang slap n go dan saya gak perlu pakai bedak lagi. terus packagingnya yang lucu bgt yang bikin saya beli padahal belum baca review apa-apa. pasti beli lagi deh",0,1,1,0
91559,"suka banget! pros -packagingnya bagus, gampang dipakenya -melembabkan, bikin kulit haluus -gak bikin jerawatan kontra: -cuma satu kok, bikin berminyakk jadi harus 2x pakai bedak tapi pasti beli lagi karena gak bikin jerawatan dan bikin haluus kulit muka",0,1,1,0
91818,"suka banget. sampe di usia 26 ini, mulai dari usia 21 thn, saya pake produk ini buat fondation. biarpun ada era bb, cc, apapun, saya cm sekali pake trus mbalik lagi ke produl ini. alasannya karena cocok. harga juga murah. alhamdulillah. coba kalau disuruh milih. kayak barang ini. ga bikin berjerawat juga. selama diklat prajabatan saya pake ini dibalik bedak saya. fyi, diklat prajab itu utk cpns yg banyak kegiatannya dijemur. di akhir acara, temen2 pada nglupas kulitnya krn kepanasa, saya alhamdulillah engga. ya sekali lagi, masalah cocok-cocokan.",1,0,1,0
100129,"mau ikut nge review sunblock ini ya. ini sunblock kesukaan saya. Setiap hari sebelum keluar rumah ini salah satu perlengkapan tempur paling penting buat saya sebelum berperang lawan sinar matahari yang super menyengat & super silau \ u00a0apalagi kalau lagi musim kemarau. kalau pakai ini muka saya ga kayak udang rebus biarpun berdiri di bawah sinar matahari. ga ada spot hitam muncul di muka saya juga biarpun tiap hari panas-panasan. mengaplikasikannya juga gampang karena teksturnya cream ringan & bener-bener tahan sampe 10 jam sesuai claimnya. kemasannya bagus, nyaman untuk dipakai bentuk tube jadi bisa menghabiskan isi produk tanpa bersisa sedikit pun. pokoknya puas banget pake sunblock ini & PD menghadapi matahari kalau pakai ini. kekurangan sunblock ini cuma satu, harganya mahal & menguras isi dompet dan ukurannya lumayan kecil yaitu 30 ml. semoga review saya bisa membantu ya.",-1,1,1,0
101982,"tabir surya terbaik yang pernah ada !! setelah berkelana gonta ganti tabir surya, ketemu deh yg bikin jatuh hati .. \ u00a0semua yg kamu mau ada di biore ini, ga lengket, ga putih, spf tinggi, harga murah, tekstur light, cepat meresap .. \ u00a0repurchase ? Pasti udh 3 kali .. \ u00a0",1,0,1,0
102443,"tabir surya terbaik yang pernah ada! tidak lengket sama sekali, proteksi bagus, dan hal ini lebih murah .... lebih murah dibanding merk sunscreen lainnya. aku pake ini setelah pake fte dan moisturizer. hasilnyaa sukak bgt. walau mesti mengajukan kembali setelah 2 jam pemakaian, tapi jangan khawatir. ukuran segini masih ada seperempat botol lagi, padahal pertama pake bulan agustus 2015. bisa awet sampe 8 bulanan padahal sering berlaku ulang bisa sampe 3 kali pemakaian sehari",1,0,1,0
104571,"saya suka produk ini. pertama nyobain sunblock avene ini karna dapet gift from temen, lumayan untuk nambah2 koleksi sunblock, .saat pemakaian di wajah agak lengket, tapi lama kelamaan meresap ke kulit ,, tapi karna jenis kulit ku berminyak, jadi nya pake sunblock ini wajah makin mengkilat. tapi overall oke, karna mengandung spf 50, cukup tinggi, jadi tentunya akan sangat melindungi kulit dari paparan sinar matahari, packagingnya bagus bget, karna dilengkapi dgn pump, jadi bisa kita atur sendiri bnyak yg ingin digunakan tanpa takut bleber: d",0,1,1,0
105717,karena kulit wajah aku sooo oily from dulu g pernah pake suncreen or sunblock karena berat dan bikin nambah minyak. tapiii sunscreen wardah ini bagus dan enak banget dipakenya. Enteng rasanya diwajah dan gak bikin produk minyak makin banyak. karena g suka pake alas bedak si sunscreen ini dipake sebelum bedakan dan ulallaaaa bedak nempel sempurna di wajah. dan pasti beli lagi coz murah banget hahhaaha,1,0,1,0
106376,"ak pke sunblock ini yv putih orange itu spf 33, dan sll ak pake stelah pake pelembab awalnya ak fikir ini yayasan kayak gtu yg'ndemblok 'tp tr pernyataan nggak, warnanya nyatu sm warna kulit, ga berminyak, ga cakey, enak bgt kok. yg aku kurang suka dr packagingnya jelek, dy bentuknya kayak salep, mulutnya juga bikin berantakan gtu dan kalo isinya tggl dikit susah bgt dikeluarin karna kemasan nya yg keras, tp walaupun kecil dan cuma bbrp ml isinya tp hbisny juga lama kok sekitar 6 bulanan untuk ukuran sunblock ini /",0,-1,0,0
106495,"beli biore ini karna baru sadar pentingnya sunblock sunblock buat kulit, dan liat banyak review2 bagus di forum fd dan beauty group mengenai produk biore ini. katanya bagus juga buat kulit yang berminyak, tidak suka kulitku berminyak dan aku ga pernah cocok pake sunblock karna jadi berminyak banget2 mukaku, terasa berat dan gak nyaman pokonya. dari segi packaging si bagus, sizenya travel friendly. teksturnya ga cair tapi ga terlalu kental dan wanginya seger. warnanya putih tapi ga bikin muka kita jadi putih kaya sunblock kebanyakan. pas diaplikasiin mudah diblend, bener2 cepet meresap ke kulit, ringan, nyaman, dan yang sukanya lagi ga bikin mukaku berminyak bgt. Spfnya juga besar dan pas banget buat kita yang tinggal di daerah tropis. pokonya suka banget sama sunblock biore ini",0,1,1,1
109188,"kalau digunakan dengan rajin dan teratur bisa mencerahkan kulit. teksturnya agak ringan, cepat menyerap. harganya murah dan mudah ditemukan di mana saja. sudah ada spf jadi tidak perlu takut berpanas-panasan tapi menurut saya spf nya kurang kalau benar-benar mau aktivitas di luar ruangan",1,0,0,0
109708,"produk andalan sehari2! selalu pake ini di tangan sebelum nyetir soalnya kan tangan kita yang sering kena matanari yaa .. atau biasanya kalau lg pakai jins robek pk di daerah yg bolong2 biar ga belang hehehe. ngga begitu greasy sih, tp packagingnya jelek, suka bolong kecil diatasnya jd suka bocor kemana2",0,-1,1,0
110043,"sunblock ini sangat bagus !! pertama kali coba ini karena iseng dan lagi suka sama produk innisfree. aku sudah pakai produk ini lebih baik dan tidak break out sama sekali. Hal yang paling saya suka dari sunblock ini adalah teksturnya yg padat padat tapi tidak berminyak seperti sumblock lainnya. mudah di blend juga dan ada wangi sunflower yg enak banget. packagingnya juga bagus dan travel friendly. sunblock ini juga tidak menyebabkan whitecast seperti sunblock kebanyakan. mungkin pemakaian awal terlihat lebih putih, namun setelah satu menit sunblock akan menyerap dan warna kulit tidak jadi terlalu putih. Saya pasti akan membeli kembali produk ini!",0,0,1,1
110210,"sun protection ini harganya terbilang sangat murah, dibawah 30k tapi mampu melindungi kulit wajah dari matahari. biasanya aku pakai pelembab atau bb cream yg ada spfnya, pergi siang-siang kulit bisa gosong, tapi ini enggak: d cinta lah sama sun protection ini, harga murah tp alhamdulillah enggak ngebo'ong: d",1,0,1,0
110782,pake ini gegara dibeliin pacar waktu mau liburan ke belitung. Awalnya emank udah tau ada produk ini tapi karena mahal jadi ga pernah beli. tekstrunya lengket banget mungkin karena spf nya yang tinggi. hasil yang memuaskan. badan ga gosong setelah seharian berkelana di lautan. sangat recommended.,-1,0,1,0
111012,"suka banget sama produk ini, warna krim nya kuning gitu terus wanginya enak teksturnya aku suka banget mudah di aplikasikan dan cepet banget meresapnya. harganya murah aku beli 25k, kemasannya bagus, overall aku cinta banget sama produk ini, ini lebih enak dilihat sunblock2 ku terdahulu",1,1,1,1
111899,": - sunblock khusus untuk kulit berjerawat- bentuknya cair jadi lebih mudah diaplikasikan ke muka- non comedogenic- efek putihnya membuat wajah cerah dan natural di kamera- hasil matte- oil control juara banget bisa tahan 12 jam - harga terjangkau, hemat pastinya bisa untuk sekitar 2 bulan",1,0,0,0
112550,"ini sunblock juara banget !!!! hasil matte dan juara ga bikin muka minyakan, padahal & nbsp; kulitku berminyak banget. wanginya enak juga sih. langsung nyerep ke kulitku dan ringan serta tidak lengket. membeli kembali? tentu saja! tapi harus beli online. semoga innisfree buka counter di indonesia ya",0,0,1,1
114180,"suka banget sama produk ini. untuk packagingnya menurut saya jelek, agak kurang praktis, karna kaya bentuk salep, musti dipencet2 apalagi kalo sudah mau habis dipencetnya penuh kekuatan biar keluar: d.tapi kualitasnya oke banget, warnanya agak kecoklatan jadi bisa skalian buat foundation, tapi warnanya g meliputi semuanya ky dasar. untuk wajah saya yang acne prone dy g bikin jerawat kluar, biar 1 harian saya g cuci muka.",0,-1,1,0
114606,"tabir surya hg saya !!! suka banget sama sunscreen ini, karena emang gak pernah cocok sama sunscreen yg lain, selalu buat jerawat wkwk. alhamdulillah harganya murah, jadi gak pernah sayang2 juga pakenya: dkalo pake sunscreen ini gak butuh lagi pake bb cream atau cushion, soalnya udah coverage mukaku yg banyak bekas2 jerawat ini. sukanya juga dia bikin matte di mukaku, jadi muka tetep segar sampe sakit pulang kerja. dia juga bikin warna kulit muka jadi tone up 2 tingkat, heheh: d",1,0,1,0
115198,"produk ini aku suka banget. harganya terjangkau dan belinya gampang. kemasannya kecil jd gampang dibawa kemana-mana. tutupnya juga kuat jadi gak gampang tumpah. Pakai ini dikocok dulu terus tuang di jari terus ditepuk-tepuk ringan di wajah sampai meresap. karena ini pelembab sekaligus tabir surya aku kadang cuma pakai ini aja kalau pagi hari. teksturnya cair banget kayak susu. meskipun produk ini mengandung spf, sebisa mungkin aku hindarin matahari apalagi pada siang dan sore hari, biar lebih aman aja. aku mungkin akan membeli kembali produk ini karena harganya terjangkau dan kualitasnya oke.",1,0,1,0
117288,"baru coba-coba pake sunscreen nya wardah yg ini, dulu sih sering nyomot punya kakakku dan emang daridulu udah suka. cuma dulu masih pake sunscreen etude. ganti ini karna cocok dan harganya murah hehehe..yang gue suka dari wardah suncreen gel spf 30 ini adalah: + harganya murah (watson) + gampang dapetinya (bisa dibeli di toko obat kayak watson, Century, guardian, etc) + teksturnya lembut + wanginya enak + tanggal kadaluwarsa dan komposisi jelas di kemasan. + meskipun gel-nya warna putih, tapi ga bikin white cast di mukaku. + ga bikin mukaku greasy. membeli kembali? Iya!",1,0,1,1
117507,"suka banget sama sunblock ini. sebelumnya, pake sunblock apa aja, pasti jadi jerawatan. untung coba beli ini karena tertarik untuk membaca review di female daily dan harganya juga murah. ehhh cocok! cepet nyerep di kulit juga. seneng deh. pasti akan membeli kembali!",1,0,1,0
119491,"ini produk oke banget! pasti bakal beli kembali dan nyetok deh. awalnya pake ini nyobain punya ade aku, ternyata sukaa akhirnya beli sendiri. teksturnya super ringan cocok banget untuk kulit berminyak. biasanya kalo pake tabir surya muka bakal keliatan mengkilap kaya kilang minyak, justru malah malah kaya glowing. Karena kulit saya mudah berjerawat dan sangat sensitif terhadap alkohol, produk ini bebas dari itu semua, free alcohol. ga bikin beruntusan. dan yang paling bikin jatuh cinta adalah harganya murah banget ga ampe 50rb!",1,0,1,0
119527,ini sunscreen biore yang paling mahal yang pernah aku beli hahahhaadan worth the price! pakenya juga iriitttt dan nyaman bgt dimukaa..trs bgitu kelar aplikasikan cepet ngeresap dan ngerasa nggak pake sunblock aja sih..salah satu sunblock favorit! tiap ada temen ke jepang selalu nitip ihihi,-1,0,1,0
119736,"setelah mendengar pentingnya sunblock di beberapa blog beauty blogger dan fd, aku memutuskan untuk membeli sunblock dari skin aqua ini. aku pakai setelah morning skincare routine dan sebelum primer, dan biasanya aku touch up lagi pada siang hari.pros: - harganya sangat murah, 40ribuan bisa untuk 2 bulanan- bisa didapatkan dengan mudah di watson- teksturnya light banget, mudah menyerap, ga ada whitecast dan ga ada rasa lengket sama sekali- wanginya enak, bau2 vanila gitu sih kalau menurut aku- packaging-nya bagus, travel friendly, bisa ditutup dengan rapat, dan bisa ketahuan masih tinggal. Catatan: - masih ada kandungan paraben-nya.untuk efeknya aku ga terlalu bisa ngerasain karena kan efek buruk dari suv baru bisa dirasain nantinya, ya. aku sih recommend banget sunblock dari skin aqua ini, dan bakalan selalu repurchase kayanya. cuma berharap aja sih dia punya formula baru yg ga lagi mengandung paraben.",1,1,1,1
